country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Mauritius,2013,female,55-74 years,1.0,107634,0.93,Mauritius2013,0.775,"12,12,96,42,296",10572.0,Boomers
Mauritius,2013,female,75+ years,0.0,24625,0.0,Mauritius2013,0.775,"12,12,96,42,296",10572.0,Silent
Mauritius,2013,male,5-14 years,0.0,90906,0.0,Mauritius2013,0.775,"12,12,96,42,296",10572.0,Generation Z
Mauritius,2014,male,25-34 years,24.0,90004,26.67,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Millenials
Mauritius,2014,male,15-24 years,24.0,96346,24.91,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Millenials
Mauritius,2014,male,35-54 years,41.0,179164,22.88,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Generation X
Mauritius,2014,female,75+ years,2.0,25080,7.97,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Silent
Mauritius,2014,female,25-34 years,7.0,88430,7.92,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Millenials
Mauritius,2014,male,75+ years,1.0,14983,6.67,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Silent
Mauritius,2014,male,55-74 years,6.0,99760,6.01,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Boomers
Mauritius,2014,female,35-54 years,7.0,176494,3.97,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Generation X
Mauritius,2014,female,5-14 years,3.0,85980,3.49,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Generation Z
Mauritius,2014,female,15-24 years,3.0,94217,3.18,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Millenials
Mauritius,2014,female,55-74 years,2.0,112152,1.78,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Boomers
Mauritius,2014,male,5-14 years,0.0,88814,0.0,Mauritius2014,0.777,"12,80,34,45,934",11120.0,Generation Z
Mexico,1985,male,75+ years,44.0,432000,10.19,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,male,55-74 years,145.0,2330000,6.22,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,male,25-34 years,340.0,5679000,5.99,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Boomers
Mexico,1985,male,35-54 years,327.0,5836000,5.6,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Silent
Mexico,1985,male,15-24 years,375.0,8420000,4.45,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1985,female,15-24 years,107.0,8211000,1.3,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1985,female,75+ years,7.0,563000,1.24,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,female,25-34 years,61.0,5661000,1.08,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Boomers
Mexico,1985,female,35-54 years,55.0,6100000,0.9,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Silent
Mexico,1985,female,55-74 years,15.0,2651000,0.57,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,male,5-14 years,48.0,11029000,0.44,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1985,female,5-14 years,20.0,10654000,0.19,Mexico1985,0.634,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1990,male,75+ years,87.0,489000,17.79,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,male,55-74 years,224.0,2709000,8.27,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,male,35-54 years,437.0,6812000,6.42,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Silent
Mexico,1990,male,25-34 years,387.0,6347000,6.1,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Boomers
Mexico,1990,male,15-24 years,472.0,9501000,4.97,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1990,female,15-24 years,114.0,9327000,1.22,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1990,female,55-74 years,34.0,3073000,1.11,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,female,25-34 years,57.0,6426000,0.89,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Boomers
Mexico,1990,female,35-54 years,58.0,7045000,0.82,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Silent
Mexico,1990,female,75+ years,5.0,650900,0.77,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,male,5-14 years,41.0,10518000,0.39,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1990,female,5-14 years,10.0,10179000,0.1,Mexico1990,0.648,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1995,male,75+ years,111.0,590900,18.78,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,G.I. Generation
Mexico,1995,male,55-74 years,298.0,3172300,9.39,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Silent
Mexico,1995,male,25-34 years,640.0,6993100,9.15,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,male,15-24 years,755.0,9978800,7.57,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,male,35-54 years,580.0,7960500,7.29,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Boomers
Mexico,1995,female,15-24 years,198.0,9970200,1.99,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,female,25-34 years,87.0,7352700,1.18,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,female,35-54 years,89.0,8443500,1.05,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Boomers
Mexico,1995,female,75+ years,8.0,789100,1.01,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,G.I. Generation
Mexico,1995,female,55-74 years,34.0,3538000,0.96,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Silent
Mexico,1995,male,5-14 years,50.0,10758200,0.46,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Millenials
Mexico,1995,female,5-14 years,27.0,10379800,0.26,Mexico1995,0.67,"3,60,07,39,09,244",4505.0,Millenials
Mexico,2000,male,75+ years,105.0,801173,13.11,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,G.I. Generation
Mexico,2000,male,25-34 years,797.0,8473261,9.41,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Generation X
Mexico,2000,male,15-24 years,870.0,10407812,8.36,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Generation X
Mexico,2000,male,55-74 years,317.0,3793938,8.36,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Silent
Mexico,2000,male,35-54 years,755.0,9334127,8.09,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Boomers
Mexico,2000,female,15-24 years,231.0,10247321,2.25,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Generation X
Mexico,2000,female,25-34 years,101.0,8702615,1.16,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Generation X
Mexico,2000,female,35-54 years,111.0,9741546,1.14,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Boomers
Mexico,2000,female,75+ years,12.0,1128113,1.06,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,G.I. Generation
Mexico,2000,female,55-74 years,39.0,4245190,0.92,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Silent
Mexico,2000,male,5-14 years,75.0,11611360,0.65,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Millenials
Mexico,2000,female,5-14 years,43.0,11208337,0.38,Mexico2000,0.699,"7,07,90,67,44,575",7892.0,Millenials
Mexico,2005,male,75+ years,154.0,963447,15.98,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Silent
Mexico,2005,male,25-34 years,956.0,9355305,10.22,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Generation X
Mexico,2005,male,35-54 years,1018.0,10888804,9.35,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Boomers
Mexico,2005,male,15-24 years,943.0,10509381,8.97,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Millenials
Mexico,2005,male,55-74 years,375.0,4380597,8.56,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Silent
Mexico,2005,female,15-24 years,272.0,10208805,2.66,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Millenials
Mexico,2005,female,25-34 years,159.0,9465920,1.68,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Generation X
Mexico,2005,female,35-54 years,177.0,11550016,1.53,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Boomers
Mexico,2005,female,55-74 years,54.0,4739632,1.14,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Silent
Mexico,2005,male,5-14 years,98.0,11833699,0.83,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Millenials
Mexico,2005,female,75+ years,11.0,1378312,0.8,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Silent
Mexico,2005,female,5-14 years,57.0,11456090,0.5,Mexico2005,0.722,"8,77,47,62,21,382",9071.0,Millenials
Mexico,2010,male,75+ years,165.0,1187437,13.9,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Silent
Mexico,2010,male,25-34 years,936.0,9704369,9.65,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Generation X
Mexico,2010,male,15-24 years,1074.0,11192708,9.6,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Millenials
Mexico,2010,male,35-54 years,1191.0,13117850,9.08,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Generation X
Mexico,2010,male,55-74 years,483.0,5353293,9.02,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Silent
Mexico,2010,female,15-24 years,350.0,10827976,3.23,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Millenials
Mexico,2010,female,25-34 years,177.0,9676184,1.83,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Generation X
Mexico,2010,female,35-54 years,231.0,13887708,1.66,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Generation X
Mexico,2010,female,55-74 years,62.0,5735458,1.08,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Silent
Mexico,2010,male,5-14 years,109.0,11983471,0.91,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Generation Z
Mexico,2010,female,5-14 years,73.0,11534311,0.63,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Generation Z
Mexico,2010,female,75+ years,7.0,1675096,0.42,Mexico2010,0.746,"10,57,80,12,82,051",9991.0,Silent
Mexico,2011,male,75+ years,156.0,1236980,12.61,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Silent
Mexico,2011,male,15-24 years,1308.0,11318362,11.56,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Millenials
Mexico,2011,male,25-34 years,1024.0,9792087,10.46,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Millenials
Mexico,2011,male,35-54 years,1326.0,13558864,9.78,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Generation X
Mexico,2011,male,55-74 years,533.0,5562736,9.58,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Boomers
Mexico,2011,female,15-24 years,439.0,10955599,4.01,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Millenials
Mexico,2011,female,25-34 years,225.0,9731711,2.31,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Millenials
Mexico,2011,female,35-54 years,222.0,14331297,1.55,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Generation X
Mexico,2011,female,55-74 years,72.0,5967658,1.21,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Boomers
Mexico,2011,male,5-14 years,140.0,11975964,1.17,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Generation Z
Mexico,2011,female,5-14 years,107.0,11496698,0.93,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Generation Z
Mexico,2011,female,75+ years,6.0,1727144,0.35,Mexico2011,0.748,"11,80,48,95,63,964",10965.0,Silent
Mexico,2012,male,75+ years,170.0,1283320,13.25,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Silent
Mexico,2012,male,15-24 years,1251.0,11427075,10.95,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Millenials
Mexico,2012,male,25-34 years,1013.0,9890969,10.24,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Millenials
Mexico,2012,male,35-54 years,1264.0,13980301,9.04,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Generation X
Mexico,2012,male,55-74 years,509.0,5778173,8.81,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Boomers
Mexico,2012,female,15-24 years,407.0,11076558,3.67,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Millenials
Mexico,2012,female,25-34 years,214.0,9801779,2.18,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Millenials
Mexico,2012,female,35-54 years,258.0,14755637,1.75,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Generation X
Mexico,2012,female,55-74 years,85.0,6214623,1.37,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Boomers
Mexico,2012,male,5-14 years,123.0,11945793,1.03,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Generation Z
Mexico,2012,female,5-14 years,79.0,11441953,0.69,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Generation Z
Mexico,2012,female,75+ years,8.0,1772584,0.45,Mexico2012,0.754,"12,01,09,00,18,604",10982.0,Silent
Mexico,2013,male,75+ years,161.0,1328764,12.12,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Silent
Mexico,2013,male,25-34 years,1151.0,10000769,11.51,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Millenials
Mexico,2013,male,15-24 years,1220.0,11520698,10.59,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Millenials
Mexico,2013,male,35-54 years,1469.0,14385858,10.21,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Generation X
Mexico,2013,male,55-74 years,565.0,5999782,9.42,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Boomers
Mexico,2013,female,15-24 years,392.0,11186604,3.5,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Millenials
Mexico,2013,female,25-34 years,212.0,9885421,2.14,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Millenials
Mexico,2013,female,35-54 years,263.0,15162201,1.73,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Generation X
Mexico,2013,female,55-74 years,94.0,6474009,1.45,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Boomers
Mexico,2013,female,75+ years,16.0,1815829,0.88,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Silent
Mexico,2013,male,5-14 years,102.0,11898580,0.86,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Generation Z
Mexico,2013,female,5-14 years,66.0,11378193,0.58,Mexico2013,0.755,"12,74,44,30,78,609",11478.0,Generation Z
Mexico,2014,male,75+ years,177.0,1376264,12.86,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Silent
Mexico,2014,male,15-24 years,1334.0,11603241,11.5,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Millenials
Mexico,2014,male,25-34 years,1140.0,10118932,11.27,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Millenials
Mexico,2014,male,35-54 years,1558.0,14784480,10.54,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Generation X
Mexico,2014,male,55-74 years,612.0,6228708,9.83,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Boomers
Mexico,2014,female,15-24 years,416.0,11280468,3.69,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Millenials
Mexico,2014,female,25-34 years,271.0,9978692,2.72,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Millenials
Mexico,2014,female,35-54 years,333.0,15556091,2.14,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Generation X
Mexico,2014,female,55-74 years,91.0,6743397,1.35,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Boomers
Mexico,2014,male,5-14 years,129.0,11844045,1.09,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Generation Z
Mexico,2014,female,5-14 years,109.0,11316008,0.96,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Generation Z
Mexico,2014,female,75+ years,8.0,1862263,0.43,Mexico2014,0.756,"13,14,38,53,30,073",11663.0,Silent
Montenegro,2005,male,75+ years,6.0,10389,57.75,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Silent
Montenegro,2005,male,55-74 years,29.0,50541,57.38,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Silent
Montenegro,2005,female,75+ years,6.0,16010,37.48,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Silent
Montenegro,2005,male,25-34 years,16.0,44188,36.21,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Generation X
Montenegro,2005,male,35-54 years,29.0,85719,33.83,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Boomers
Montenegro,2005,female,55-74 years,16.0,60185,26.58,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Silent
Montenegro,2005,female,35-54 years,9.0,86115,10.45,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Boomers
Montenegro,2005,female,25-34 years,3.0,44869,6.69,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Generation X
Montenegro,2005,female,15-24 years,2.0,48228,4.15,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Millenials
Montenegro,2005,male,15-24 years,2.0,50447,3.96,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Millenials
Montenegro,2005,female,5-14 years,0.0,41763,0.0,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Millenials
Montenegro,2005,male,5-14 years,0.0,44778,0.0,Montenegro2005,0.75,"2,25,71,74,481",3870.0,Millenials
Netherlands,1985,male,75+ years,106.0,258800,40.96,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,G.I. Generation
Netherlands,1985,male,55-74 years,256.0,1108000,23.1,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,G.I. Generation
Netherlands,1985,male,35-54 years,333.0,1877900,17.73,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Silent
Netherlands,1985,male,25-34 years,212.0,1202800,17.63,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Boomers
Netherlands,1985,female,55-74 years,195.0,1297300,15.03,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,G.I. Generation
Netherlands,1985,female,35-54 years,197.0,1792300,10.99,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Silent
Netherlands,1985,female,75+ years,51.0,474300,10.75,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,G.I. Generation
Netherlands,1985,male,15-24 years,136.0,1278200,10.64,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Generation X
Netherlands,1985,female,25-34 years,107.0,1156600,9.25,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Boomers
Netherlands,1985,female,15-24 years,38.0,1226200,3.1,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Generation X
Netherlands,1985,male,5-14 years,5.0,995000,0.5,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Generation X
Netherlands,1985,female,5-14 years,2.0,950900,0.21,Netherlands1985,0.799,"1,42,00,99,22,306",10428.0,Generation X
Netherlands,1990,male,75+ years,95.0,279100,34.04,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,G.I. Generation
Netherlands,1990,male,25-34 years,204.0,1287400,15.85,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Boomers
Netherlands,1990,male,55-74 years,185.0,1167900,15.84,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,G.I. Generation
Netherlands,1990,male,35-54 years,322.0,2065400,15.59,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Silent
Netherlands,1990,female,75+ years,80.0,535700,14.93,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,G.I. Generation
Netherlands,1990,female,55-74 years,145.0,1338000,10.84,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,G.I. Generation
Netherlands,1990,female,35-54 years,184.0,1976000,9.31,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Silent
Netherlands,1990,male,15-24 years,98.0,1195500,8.2,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Generation X
Netherlands,1990,female,25-34 years,89.0,1232600,7.22,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Boomers
Netherlands,1990,female,15-24 years,41.0,1147300,3.57,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Generation X
Netherlands,1990,male,5-14 years,5.0,915200,0.55,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Generation X
Netherlands,1990,female,5-14 years,2.0,874200,0.23,Netherlands1990,0.829,"3,14,26,76,67,675",22425.0,Generation X
Netherlands,1995,male,75+ years,76.0,295400,25.73,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,G.I. Generation
Netherlands,1995,male,55-74 years,226.0,1249500,18.09,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Silent
Netherlands,1995,male,35-54 years,404.0,2270500,17.79,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Boomers
Netherlands,1995,male,25-34 years,194.0,1339800,14.48,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Generation X
Netherlands,1995,female,75+ years,57.0,573300,9.94,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,G.I. Generation
Netherlands,1995,male,15-24 years,95.0,1036300,9.17,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Generation X
Netherlands,1995,female,55-74 years,127.0,1388600,9.15,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Silent
Netherlands,1995,female,35-54 years,198.0,2185200,9.06,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Boomers
Netherlands,1995,female,25-34 years,84.0,1278100,6.57,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Generation X
Netherlands,1995,female,15-24 years,44.0,999100,4.4,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Generation X
Netherlands,1995,male,5-14 years,5.0,949500,0.53,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Millenials
Netherlands,1995,female,5-14 years,1.0,908700,0.11,Netherlands1995,0.861,"4,46,52,89,59,649",30850.0,Millenials
Netherlands,2000,male,75+ years,95.0,335400,28.32,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,G.I. Generation
Netherlands,2000,male,35-54 years,440.0,2462006,17.87,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Boomers
Netherlands,2000,male,55-74 years,208.0,1354147,15.36,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Silent
Netherlands,2000,male,25-34 years,162.0,1251135,12.95,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Generation X
Netherlands,2000,female,55-74 years,146.0,1444755,10.11,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Silent
Netherlands,2000,male,15-24 years,90.0,960741,9.37,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Generation X
Netherlands,2000,female,35-54 years,221.0,2386392,9.26,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Boomers
Netherlands,2000,female,75+ years,49.0,629463,7.78,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,G.I. Generation
Netherlands,2000,female,25-34 years,67.0,1212404,5.53,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Generation X
Netherlands,2000,female,15-24 years,18.0,927539,1.94,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Generation X
Netherlands,2000,male,5-14 years,5.0,1006683,0.5,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Millenials
Netherlands,2000,female,5-14 years,0.0,962570,0.0,Netherlands2000,0.877,"4,12,80,72,59,996",27644.0,Millenials
Netherlands,2005,male,75+ years,80.0,377913,21.17,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Silent
Netherlands,2005,male,35-54 years,503.0,2502562,20.1,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Boomers
Netherlands,2005,male,55-74 years,258.0,1587471,16.25,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Silent
Netherlands,2005,male,25-34 years,144.0,1078642,13.35,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Generation X
Netherlands,2005,female,35-54 years,228.0,2446316,9.32,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Boomers
Netherlands,2005,female,55-74 years,134.0,1639946,8.17,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Silent
Netherlands,2005,male,15-24 years,78.0,992090,7.86,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Millenials
Netherlands,2005,female,75+ years,48.0,666329,7.2,Netherlands2005,0.891,"6,78,53,37,64,457",44289.0,Silent
